,HLA-DRA,FOS,HLA-DPA1,DUSP1,GZMA,CCL4,SELL,CD69,NKG7,CST7,LTB,CD74,GZMK,CCL4L1,CCL4L2,CD8A,PRF1,KLRK1,TSC22D3,PIK3IP1,group
CY89A_CD45_POS_6_C10_S130_comb,11.300999999999998,9.28,9.8408,9.7201,0.0,0.0,4.8395,0.0,0.0,0.0,0.0,11.696,0.0,0.0,0.0,0.0,0.0,0.0,5.6206,0.0,1.0
CY89A_CD45_POS_6_C07_S127_comb,0.0,2.4688,0.0,4.8792,0.0,0.0,6.629,3.8826,0.0,0.0,5.5833,7.4259,0.0,0.0,0.0,0.0,0.0,0.0,4.8993,0.0,1.0
CY89A_Core_15_B01_S13_comb,10.373,6.8802,7.9774,7.216,0.0,0.0,6.4276,5.9425,0.0,0.0,7.391,11.275,0.0,0.0,0.0,0.0,0.0,0.0,7.475,6.6554,1.0
CY89A_CD45_POS_6_B11_S119_comb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6232,0.0,0.0,5.7787,7.459,0.0,0.0,0.0,0.0,3.4015,0.0,6.9668,0.0,1.0
CY89A_CD45_POS_4_A10_S394_comb,1.4563,7.1517,0.0,7.73,0.0,7.0395,6.7804,0.0,1.2678,7.3023,0.0,6.6218,0.0,1.9180000000000001,1.9180000000000001,7.529,0.0,0.0,8.4732,7.8912,1.0
CY89A_CD45_POS_4_D03_S423_comb,3.9779,6.9558,0.0,8.2759,6.4552,8.1139,0.0,6.6817,6.9008,5.7989,0.0,6.0096,7.2088,5.6831,5.6831,6.9692,5.8541,6.0717,6.5596,5.0346,1.0
CY89A_Core_15_A09_S9_comb,9.3647,5.1498,8.5176,0.0,0.0,0.0,7.9503,7.8766,0.0,0.0,4.8675,10.718,0.0,0.0,0.0,0.0,0.0,0.0,7.1203,0.0,1.0
CY89A_CD45_POS_4_E04_S436_comb,0.0,8.2157,0.6359899999999999,9.6026,0.0,0.0,0.0,9.0411,0.0,0.0,3.928,5.8353,0.0,0.0,0.0,0.0,0.22896999999999998,0.0,8.6949,7.0702,1.0
CY89A_CD45_POS_6_G11_S179_comb,0.0,7.2415,0.0,6.4351,6.726,6.8119,0.0,7.2823,9.1488,7.0366,0.0,0.0,0.0,0.0,0.0,7.2388,7.5042,7.0718,6.1393,6.7797,1.0
CY89A_Core_15_F03_S63_comb,10.753,6.3443,9.7729,8.4597,0.0,0.0,6.0598,0.0,0.0,0.0,0.0,11.302999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.468,0.0,1.0
CY89A_CD45_POS_6_F02_S158_comb,0.0,5.5543,0.0,6.4263,0.0,0.0,0.0,5.7572,7.5007,0.0,3.8713,8.5149,0.0,0.0,0.0,7.2575,7.6343,3.3244,7.1318,6.7835,1.0
CY89A_CD45_POS_6_H11_S191_comb,6.3519,6.7652,0.0,8.3386,6.625,0.0,0.0,6.4839,8.7843,7.0504,0.0,7.3439,5.67,4.8117,4.8117,8.957,8.4721,0.0,0.0,6.2606,1.0
CY89A_CD45_POS_4_C09_S417_comb,8.6834,6.3734,7.729,6.5668,0.0,0.0,6.5943,6.9386,0.0,0.0,5.4113,10.219,0.0,0.0,0.0,0.23756,0.0,0.0,0.0,0.0,1.0
CY89A_Core_15_F02_S62_comb,0.0,8.4108,0.0,8.6774,0.0,0.0,0.0,6.6816,6.3393,0.0,0.0,5.2875,0.0,0.0,0.0,5.1141,3.0981,6.0253,4.7860000000000005,5.4513,1.0
CY89A_Core_15_F11_S71_comb,7.7007,7.0021,5.1311,7.0005,7.3376,7.0913,0.0,1.4839,7.7722,8.1948,0.0,8.2566,6.5357,1.7782,1.7782,8.5399,8.0881,6.5797,7.7455,4.8986,1.0
CY89A_CD45_POS_4_A04_S388_comb,0.0,0.0,5.6341,6.0653,4.6944,8.6422,0.0,0.0,6.0676,6.6442,0.0,7.7891,0.0,4.966,4.966,6.0796,6.4508,6.8068,0.0,3.0552,1.0
CY89A_CD45_POS_4_C12_S420_comb,9.8356,8.5576,8.8938,5.7398,0.0,0.0,0.0,4.4910000000000005,0.0,0.0,0.0,11.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY89A_CD45_POS_4_D04_S424_comb,8.3912,9.6375,7.1096,8.1587,0.0,0.0,6.6299,1.3004,0.0,7.1376,4.1756,9.8509,0.0,0.0,0.0,0.0,0.0,0.0,8.2265,3.679,1.0
CY89A_Core_15_H06_S90_comb,6.2328,0.0,4.7839,5.6226,6.8689,11.734000000000002,1.9176,3.8737,8.7343,7.5957,0.0,8.1138,5.5579,10.702,10.702,7.9443,8.7357,3.0027,5.8354,0.0,1.0
CY89A_CD45_POS_4_A12_S396_comb,7.9557,7.0324,3.8895,3.7452,5.276,9.3234,0.0,7.1415,4.0788,6.5918,0.0,8.5471,6.5681,4.0712,4.0712,6.8118,0.7476,4.3363,7.1833,7.5144,1.0
CY89A_Core_15_C07_S31_comb,0.0,9.5841,0.0,6.5798,0.0,0.0,0.0,6.8067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4869,6.8657,1.0
CY89A_CD45_POS_4_E05_S437_comb,8.1191,4.8912,7.1888,6.8581,1.1263,0.0,4.2326,7.1064,0.0,0.0,7.1129,10.352,0.0,0.0,0.0,0.0,0.48851999999999995,0.0,3.6665,0.0,1.0
CY89A_CD45_POS_6_H04_S184_comb,0.0,3.6319,6.2815,8.2548,4.5851,6.7803,0.0,3.6837,9.2972,9.0231,0.0,7.7544,7.6146,7.6418,7.6418,8.9675,7.937,6.1778,7.1003,0.0,1.0
CY89A_CD45_POS_6_B12_S120_comb,0.0,5.1891,6.7321,8.8785,7.3889,8.2021,0.0,7.2531,4.3288,6.2651,0.0,8.6255,8.549,5.0923,5.0923,8.424,0.0,6.5415,7.7885,0.0,1.0
CY89A_CD45_POS_4_D07_S427_comb,9.7731,9.8947,8.1962,8.7735,0.0,0.0,0.0,6.0254,0.0,0.0,0.0,10.191,0.0,0.0,0.0,0.0,0.0,0.0,7.0495,0.0,1.0
CY89A_CD45_POS_4_E07_S439_comb,0.0,0.0,6.3476,6.4177,6.9322,7.3458,0.0,2.8258,9.4166,7.75,0.0,1.9884,6.6607,0.82375,0.82375,8.3463,6.821000000000001,5.2788,1.6722,4.3465,1.0
CY89A_CD45_POS_4_E12_S444_comb,0.0,0.64062,6.4671,5.8506,6.5863,8.2418,0.0,0.0,8.7316,0.0,0.0,6.1716,0.0,4.92,4.92,7.9274,8.2559,7.2905,0.0,0.0,1.0
CY89A_CD45_POS_6_D03_S135_comb,4.7803,0.0,0.0,6.9051,6.3294,2.9165,0.0,5.2086,8.5785,1.9493,0.0,9.3132,0.0,7.457999999999999,7.457999999999999,8.0051,0.0,4.0663,0.0,5.8299,1.0
CY89A_Core_15_F04_S64_comb,10.466,5.6767,8.8013,8.214,0.0,0.0,0.0,7.8676,0.0,0.0,0.0,10.909,0.0,0.0,0.0,0.0,0.0,0.0,5.1468,7.4715,1.0
CY89A_CD45_POS_4_D05_S425_comb,0.0,7.2676,0.0,6.0463,0.0,0.0,3.2119,9.3615,0.0,0.0,6.917999999999999,7.7188,0.0,0.0,0.0,0.0,0.0,0.0,6.5547,5.4609,1.0
CY89A_Core_15_C10_S34_comb,0.0,6.8525,5.3381,0.0,3.7288,7.3212,6.3861,0.0,8.7455,7.3219,0.0,5.9216,7.3182,5.1739999999999995,5.1739999999999995,7.9507,7.2668,0.0,6.0118,0.0,1.0
CY89A_CD45_POS_4_G05_S461_comb,9.099,7.6032,8.3197,8.1512,0.0,0.0,4.9666,6.9729,0.0,0.0,5.3667,10.622,0.0,0.0,0.0,0.12168,0.0,0.0,6.2538,0.14795999999999998,1.0
CY89A_CD45_POS_10_A06_S198_comb,0.0,9.4313,0.0,8.6656,7.7027,0.0,0.0,7.181,0.0,5.6275,6.896,7.3452,6.9031,0.0,0.0,0.0,0.0,0.0,9.3923,1.5811,1.0
CY89A_CD45_POS_6_F10_S166_comb,0.0,7.4725,6.8091,6.7808,0.0,7.8802,0.0,7.1417,7.5712,8.5997,0.0,9.3785,0.0,3.5211,3.5211,7.7971,7.8081,7.8329,0.0,0.0,1.0
CY89A_Core_15_B06_S18_comb,6.6901,7.3714,6.3812,5.4258,0.0,7.843,0.0,0.0,6.4963,9.4862,0.0,8.4078,8.2329,0.60502,0.60502,8.4545,0.0,8.1398,6.0228,6.5197,1.0
CY89A_CD45_POS_6_D06_S138_comb,0.0,6.3397,5.4669,6.9454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2687,0.0,0.0,0.0,0.0,0.0,0.0,6.8905,0.0,1.0
CY89A_CD45_POS_6_G10_S178_comb,0.0,9.945,0.0,10.901,6.2446,0.0,0.0,7.3213,0.0,6.8295,7.0891,7.5191,0.0,0.0,0.0,0.0,0.0,0.0,7.5216,8.121,1.0
CY89A_CD45_POS_6_F05_S161_comb,9.1656,6.0804,7.4514,8.7803,0.0,0.0,6.8821,3.3763,0.0,0.0,0.0,10.845999999999998,0.0,0.0,0.0,0.0,0.0,0.0,8.3207,0.0,1.0
CY89A_Core_15_F05_S65_comb,9.675,4.9887,8.2493,6.8054,0.0,0.0,5.5971,6.7908,0.0,0.0,5.9604,10.104,0.0,0.0,0.0,0.0,0.0,0.0,7.0744,4.4419,1.0
CY89A_CD45_POS_4_F12_S456_comb,0.0,6.7287,4.3497,7.0768,0.0,0.0,3.3904,5.2387,0.0,0.0,0.0,6.7769,0.0,0.0,0.0,0.0,0.0,0.0,6.1441,6.3020000000000005,1.0
CY89A_Core_15_G05_S77_comb,7.765,0.0,6.7427,0.0,7.7263,5.4355,3.7065,2.8371,7.7736,6.5422,0.0,9.2499,4.7581,0.9671700000000001,0.9671700000000001,7.5818,7.2897,4.9597,5.6160000000000005,5.3448,1.0
CY89A_CD45_POS_6_C08_S128_comb,0.0,0.0,7.8858,9.4368,6.2865,2.7135,0.0,5.8721,8.4524,5.1006,0.0,6.2738,2.0929,5.9775,5.9775,7.6489,0.0,5.9012,5.9954,6.0929,1.0
CY89A_CD45_POS_6_G02_S170_comb,0.0,7.821000000000001,0.0,9.0905,0.0,0.0,6.5164,5.1922,0.0,0.0,6.6688,6.82,0.0,0.0,0.0,0.0,0.0,0.0,8.0687,5.8049,1.0
CY89A_CD45_POS_10_A11_S203_comb,8.9563,8.2993,6.2837,4.5685,0.0,0.0,7.2743,0.0,0.0,0.0,6.153,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8301,1.0
CY89A_Core_15_G06_S78_comb,9.2243,0.0,7.1017,5.7578,6.8258,6.7681,0.0,4.6603,8.8396,7.3228,0.0,8.2438,0.0,5.4227,5.4227,7.9909,0.0,6.6675,7.7984,5.6253,1.0
CY89A_CD45_POS_4_D08_S428_comb,0.0,8.7609,7.0999,7.6867,3.0482,6.9037,0.0,7.699,8.3567,6.5648,0.0,7.7774,0.0,0.65901,0.65901,8.5198,6.0944,7.1594,8.1141,0.0,1.0
CY89A_CD45_POS_10_H07_S283_comb,0.0,8.4161,0.0,6.8873,0.0,0.0,0.0,6.9983,0.0,0.0,4.6037,5.2235,0.0,0.0,0.0,0.0,2.0597,4.9004,6.917999999999999,6.0293,1.0
CY89A_CD45_POS_6_B08_S116_comb,8.3154,6.3473,0.0,8.0829,6.9003,8.8168,0.0,3.2526,8.3436,7.9945,0.0,8.0545,6.8918,2.2287,2.2287,8.0417,1.8106,7.4651,0.0,6.8421,1.0
CY89A_CD45_POS_6_B02_S110_comb,7.4123,3.6683,0.0,0.43082,5.2825,5.6048,0.0,6.8752,7.8275,7.1081,0.0,7.2058,7.8669,4.7672,4.7672,7.3682,5.5013,7.6024,6.8956,4.9786,1.0
CY89A_CD45_POS_4_G02_S458_comb,6.1035,7.9575,5.7493,6.3003,7.5089999999999995,7.0213,0.0,7.9,8.4291,6.3899,0.0,7.2167,6.0823,1.3674,1.3674,5.0484,6.6211,6.0593,0.0,5.8712,1.0
CY89A_CD45_POS_6_G03_S171_comb,0.0,9.4904,0.0,9.25,6.3494,0.0,0.0,6.8535,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0846,4.8312,1.0
CY89A_CD45_POS_4_G01_S457_comb,0.0,8.3342,0.0,8.6524,0.0,0.0,1.1454,4.3145,0.0,0.0,0.0,4.5935,0.0,0.0,0.0,0.30451,0.0,0.0,8.404,7.3856,1.0
CY89A_Core_15_E05_S53_comb,0.0,9.2926,0.0,8.3929,0.0,0.0,0.0,0.0,0.0,0.0,3.3591,7.36,0.0,0.0,0.0,0.0,0.0,0.0,8.6598,8.6752,1.0
CY89A_CD45_POS_6_G06_S174_comb,0.0,8.6347,0.65992,8.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY89A_Core_15_C12_S36_comb,10.179,7.2589999999999995,8.8825,5.1431,0.0,0.0,0.0,2.0172,0.0,0.0,5.6447,11.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY89A_Core_15_C08_S32_comb,0.0,8.4293,0.0,9.147,0.0,0.0,7.989,7.2938,0.0,0.0,0.0,5.6301,0.0,0.0,0.0,0.0,0.0,0.0,6.9804,0.0,1.0
CY89A_Core_15_C09_S33_comb,0.0,5.9714,6.4311,8.6481,0.0,7.3645,0.0,0.0,9.6709,8.1777,0.0,0.0,0.0,7.0279,7.0279,7.9797,6.1606,4.672,8.5046,0.0,1.0
CY89A_CD45_POS_6_D02_S134_comb,0.0,6.4073,6.7239,7.0099,0.0,7.8352,0.0,0.0,7.3623,8.722999999999999,0.0,9.4383,0.0,4.9269,4.9269,7.7932,7.4028,1.2666,8.0271,4.1023,1.0
CY89A_CD45_POS_4_E02_S434_comb,0.4957,6.5697,0.0,0.0,0.0,0.0,8.1221,7.6543,0.0,0.0,1.1808,1.0377,0.0,0.0,0.0,0.1137,0.0,0.0,6.3418,1.1712,1.0
CY89A_CD45_POS_4_D10_S430_comb,6.4762,0.25942,6.2273,6.0525,5.4554,8.0561,7.8357,0.0,7.7873,7.7167,0.0,7.4087,6.8798,2.5158,2.5158,8.3225,5.1935,8.1263,5.7378,2.8051,1.0
CY89A_CD45_POS_4_F07_S451_comb,8.945,0.0,7.0782,6.3864,0.0,0.0,6.4191,6.2631,0.0,0.0,0.0,10.552,0.0,0.0,0.0,0.0,0.0,0.0,8.277000000000001,7.1639,1.0
CY89A_Core_15_H12_S96_comb,0.0,9.6404,0.0,8.5007,0.0,0.0,6.0041,6.8466,0.0,0.0,3.7379,4.9569,0.0,0.0,0.0,0.0,0.0,0.0,7.0312,5.3352,1.0
CY89A_CD45_POS_6_F06_S162_comb,11.015999999999998,8.506,10.259,9.135,0.0,3.9955,2.2948,0.0,0.0,0.0,0.0,11.630999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.6048,0.0,1.0
CY89A_CD45_POS_10_B11_S215_comb,10.009,7.2751,8.1822,7.0011,0.0,6.1163,5.8653,1.0215,0.0,0.0,0.0,10.177,0.0,0.0,0.0,0.0,0.0,0.0,4.3031,6.7811,1.0
CY89A_CD45_POS_6_D10_S142_comb,7.7359,0.0,8.0511,0.0,0.0,6.72,0.0,3.4283,10.158999999999999,9.0164,0.0,9.4262,6.8535,0.0,0.0,6.8205,8.8195,8.0089,6.5346,0.0,1.0
CY89A_Core_15_H02_S86_comb,8.8827,0.0,8.783999999999999,8.4701,0.0,0.0,2.1754,0.0,0.0,0.0,5.0238,10.345999999999998,0.0,0.0,0.0,0.0,0.0,0.0,6.9356,7.2433,1.0
CY89A_Core_15_B05_S17_comb,8.3209,4.4991,7.3821,4.1583,0.0,0.0,0.0,2.1342,0.0,4.5779,4.8326,9.4426,0.0,0.0,0.0,0.0,4.1803,0.0,3.466,4.5113,1.0
CY89A_Core_15_A07_S7_comb,0.0,8.6485,0.0,8.4102,0.0,0.0,7.5782,8.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2971,7.6179,1.0
CY89A_Core_15_B03_S15_comb,9.1465,8.492,8.0944,8.5878,0.0,0.0,8.2657,0.0,4.9783,0.0,0.0,10.777000000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.5015,0.0,1.0
CY89A_CD45_POS_4_H03_S471_comb,0.0,0.0,0.0,9.4281,0.0,0.0,5.7334,6.3792,0.0,4.3736,6.6673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3518,7.1188,1.0
CY89A_CD45_POS_4_F08_S452_comb,0.0,6.1298,5.5187,7.4065,5.9203,0.0,0.8639399999999999,4.6614,8.3553,0.0,0.0,6.9549,1.9906,6.1291,6.1291,5.6387,5.6606,0.0,6.1261,8.2434,1.0
CY89A_CD45_POS_4_A08_S392_comb,7.9110000000000005,0.0,6.5735,5.7582,8.0878,5.907,0.0,0.8976299999999999,8.1103,7.1626,0.0,8.1529,0.77905,0.0,0.0,8.9758,7.7384,6.1283,6.5723,5.1616,1.0
CY89A_Core_15_G12_S84_comb,0.0,10.115,0.0,8.8535,0.0,0.0,6.9353,0.84157,0.0,0.0,0.0,5.2348,0.0,0.0,0.0,0.0,0.0,0.0,6.4986,6.4202,1.0
CY89A_CD45_POS_6_E01_S145_comb,9.7451,7.0314,8.3584,5.6923,0.0,0.0,5.507999999999999,6.6668,0.0,0.0,0.0,9.9226,0.0,0.0,0.0,0.0,0.0,0.0,7.3963,3.5791,1.0
CY89A_CD45_POS_4_C04_S412_comb,4.8906,5.8164,4.6046,6.367000000000001,7.877000000000001,9.5004,0.33685,6.4985,5.4831,1.2035,0.0,8.4871,7.8766,3.8255,3.8255,5.8368,0.0,7.8598,7.1376,0.0,1.0
CY89A_CD45_POS_4_C06_S414_comb,8.9471,5.9238,7.2137,4.8033,6.8155,5.9316,4.4608,6.519,6.4455,6.6245,4.0925,9.9401,6.7555,0.87971,0.87971,7.6091,6.6508,6.2213,5.7331,0.9176200000000001,1.0
CY89A_Core_15_A01_S1_comb,0.0,9.7415,0.0,9.6413,0.0,0.0,0.0,8.88,0.0,6.88,0.0,0.0,0.0,0.0,0.0,6.2099,0.0,7.7805,6.9863,5.8161,1.0
CY89A_CD45_POS_4_H10_S478_comb,0.0,0.0,0.0,7.0002,6.2728,6.4003,0.0,1.8707,6.191,5.492999999999999,0.0,5.615,2.4144,0.0,0.0,7.3221,3.7353,4.157,0.0,0.0,1.0
CY89A_Core_15_G07_S79_comb,0.0,9.618,0.0,9.3915,0.0,0.0,7.6883,9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8536,0.0,1.0
CY89A_CD45_POS_6_D04_S136_comb,5.96,0.0,4.8915,5.1901,5.7421,0.0,1.6636,0.0,4.1586,4.6294,0.0,5.2153,0.0,0.0,0.0,5.636,3.3916,4.8088,5.2425,4.7843,1.0
CY89A_CD45_POS_6_B07_S115_comb,9.8647,8.7416,8.1759,8.3667,0.0,0.0,6.9575,7.872000000000001,0.0,0.0,0.0,11.248,0.0,0.0,0.0,0.0,0.0,0.0,7.8883,4.3098,1.0
CY89A_CD45_POS_6_C11_S131_comb,0.0,8.2666,0.0,8.9739,0.0,0.0,0.0,8.3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4099,8.1505,1.0
CY89A_CD45_POS_4_C02_S410_comb,4.2396,9.2415,5.956,8.0242,0.0,0.0,6.4235,6.7849,0.0,0.0,0.0,6.3525,0.5220600000000001,0.0,0.0,0.0,0.0,0.0,8.4965,8.2029,1.0
CY89A_CD45_POS_10_G06_S270_comb,4.998,4.9552,5.7414,7.3343,0.0,0.0,5.7514,0.0,5.9755,5.3559,0.0,5.5758,0.0,0.0,0.0,4.9996,6.0848,0.0,6.4249,6.1324,1.0
CY89A_Core_15_G01_S73_comb,0.0,7.5726,3.5301,0.0,9.0144,9.8874,0.0,0.0,8.1223,8.5825,0.0,7.6343,7.2403,5.079,5.079,8.5837,5.9754,8.2504,0.0,0.91456,1.0
CY89A_CD45_POS_4_E09_S441_comb,6.047999999999999,7.525,4.8151,7.0413,0.0,0.0,5.532,7.2027,0.0,2.1207,6.7337,8.4621,0.0,0.0,0.0,0.0,0.20038,0.0,5.8601,5.0614,1.0
CY89A_CD45_POS_6_A11_S107_comb,9.5905,9.3488,7.5606,7.6986,0.0,0.0,8.3091,7.5132,0.0,0.0,0.0,11.195,0.0,0.0,0.0,0.0,0.0,0.0,7.1293,7.5581,1.0
CY89A_CD45_POS_4_F04_S448_comb,6.7997,10.18,0.0,10.739,0.0,0.0,4.1277,0.0,5.6496,0.0,0.0,8.3193,0.0,0.0,0.0,0.0,0.25338,0.0,7.9557,0.26544,1.0
CY89A_CD45_POS_4_A09_S393_comb,0.0,6.5506,5.6932,7.5315,0.0,0.0,2.9888,5.6318,5.3197,6.1985,0.0,5.9789,0.0,0.0,0.0,7.6315,4.8696,6.7036,8.5013,6.831,1.0
CY89A_CD45_POS_4_G09_S465_comb,9.5791,0.0,9.2816,6.5432,0.0,0.0,6.9464,7.0329,0.0,0.0,5.3087,11.155999999999999,0.0,0.8984,0.8984,0.0,0.0,0.0,0.0,5.6046,1.0
CY89A_CD45_POS_10_A10_S202_comb,0.0,3.0058,0.0,5.6387,0.0,0.0,6.1237,6.4539,0.0,0.0,3.2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4377,1.0
CY89A_CD45_POS_4_C05_S413_comb,0.0,6.8677,0.0,7.5646,0.82944,9.6588,7.4516,7.1342,6.4985,0.0,0.0,8.2159,7.5866,5.021,5.021,0.5260699999999999,7.2722,4.4808,6.5329999999999995,0.0,1.0
CY89A_Core_15_C04_S28_comb,10.04,0.0,8.2118,5.7389,0.0,0.0,0.0,6.1706,0.0,0.0,0.0,10.925999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY89A_CD45_POS_10_A02_S194_comb,8.1596,6.547999999999999,7.1597,6.9613,0.0,0.0,4.2934,6.6482,0.0,0.0,0.0,9.6991,0.0,0.0,0.0,0.0,0.0,0.0,5.011,0.0,1.0
CY89A_Core_15_F12_S72_comb,0.0,6.4222,0.0,8.771,0.0,7.6002,0.0,6.1765,6.4049,9.0916,0.0,0.0,0.0,5.9154,5.9154,0.0,6.6145,5.0805,6.7994,0.0,1.0
CY89A_CD45_POS_6_F01_S157_comb,0.0,9.6151,6.4073,9.8953,0.0,7.3845,0.0,7.92,7.6196,7.2278,0.0,0.0,0.0,2.05,2.05,0.0,6.486000000000001,5.1456,8.4683,5.8078,1.0
CY89A_Core_15_G02_S74_comb,9.8933,8.6112,9.4892,3.4872,0.0,0.0,6.7879,2.0929,0.0,0.0,6.1428,10.615,0.0,0.0,0.0,0.0,0.0,0.0,5.8420000000000005,5.1265,1.0
CY89A_Core_15_G11_S83_comb,1.3397,5.9910000000000005,6.4927,0.0,0.0,7.6721,0.0,0.0,0.0,3.1496,0.0,7.4229,8.0108,2.128,2.128,8.0433,0.32884,6.4485,6.617000000000001,6.4443,1.0
CY89A_Core_15_A05_S5_comb,9.9028,6.8958,8.4459,0.0,0.0,0.0,6.1585,6.2058,0.0,0.0,0.0,11.305,0.0,0.0,0.0,0.0,0.0,0.0,7.056,0.0,1.0
CY89A_CD45_POS_4_F09_S453_comb,11.43,6.4096,10.482999999999999,6.6355,0.0,3.8548,0.0,0.0,0.0,0.0,1.3923,11.827,0.0,5.4597,5.4597,0.0,0.0,0.0,3.4492,0.0,1.0
CY89A_CD45_POS_4_B02_S398_comb,9.1479,4.6610000000000005,6.0805,4.2725,0.0,0.0,6.3146,3.8497,0.0,0.0,0.0,10.970999999999998,0.0,0.0,0.0,0.0,0.0,2.6409,6.3428,6.8797,1.0
CY89A_CD45_POS_6_C04_S124_comb,9.7841,7.9834,8.7418,8.4585,0.0,0.0,6.1232,7.6031,0.0,0.0,6.3241,11.360999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.4002,7.4486,1.0
CY89A_Core_15_E11_S59_comb,9.618,0.0,8.5488,5.171,0.0,0.0,3.7585,0.0,2.3115,2.1635,5.1579,10.739,0.0,0.0,0.0,0.0,0.0,0.0,7.3138,0.0,1.0
CY89A_CD45_POS_6_D09_S141_comb,7.0649,3.2615,0.0,7.1916,0.0,0.0,8.0712,7.396,0.0,0.0,6.0905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5007,6.5228,1.0
CY89A_CD45_POS_10_H04_S280_comb,8.5702,0.0,5.1293,7.0493,7.5334,10.894,5.3366,3.8195,7.1946,7.8579,0.0,9.0762,5.9459,8.28,8.28,6.3656,5.5197,6.4431,5.3673,0.0,1.0
CY89A_Core_15_B09_S21_comb,9.7856,7.2909,8.8796,6.447,0.0,0.0,5.5875,8.2009,0.0,0.0,3.1418,10.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CY89A_Core_15_G10_S82_comb,7.4593,0.0,8.6413,8.6294,6.3695,7.0205,0.60597,0.0,8.9119,8.6848,0.0,9.0186,7.2283,6.8925,6.8925,9.0671,6.8633,6.956,7.7396,0.0,1.0
CY89A_Core_15_D11_S47_comb,9.8825,0.0,8.312999999999999,7.9572,0.0,5.9665,8.1022,3.2268,0.0,0.0,0.0,11.127,0.0,0.0,0.0,0.0,0.0,0.0,6.9763,0.0,1.0
CY89A_CD45_POS_6_C02_S122_comb,0.0,6.8804,0.0,5.4252,0.0,0.0,2.4730000000000003,0.0,0.0,6.3383,6.2354,8.9496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2739,1.0
CY89A_CD45_POS_4_A02_S386_comb,0.0,0.82863,0.0,5.1117,0.0,0.0,0.0,0.0,0.0,6.6929,0.0,8.639,0.0,0.0,0.0,0.0,0.0,0.0,5.8428,7.5191,1.0
CY89A_CD45_POS_6_B10_S118_comb,5.1291,5.6681,5.5935,4.8888,0.0,0.0,7.4419,0.0,0.0,6.7170000000000005,6.159,8.3501,0.0,0.0,0.0,0.0,5.1325,0.0,6.5465,7.0144,1.0
CY89A_Core_15_F01_S61_comb,0.0,7.6443,0.0,7.5784,0.0,0.0,0.0,6.5404,0.0,0.0,0.0,7.3071,0.0,0.0,0.0,0.0,0.0,0.0,6.8044,7.0163,1.0
CY89A_CD45_POS_6_E10_S154_comb,0.0,7.888999999999999,7.127999999999999,0.0,7.8084,9.5269,0.0,7.1778,7.985,0.0,0.0,7.9633,7.272,6.8381,6.8381,7.6962,8.0067,8.2629,7.0415,7.7583,1.0
CY89A_CD45_POS_6_B06_S114_comb,6.1933,7.0324,7.2944,6.3075,0.0,0.0,7.9918,6.1881,7.2727,7.2679,0.0,6.4943,7.9374,0.0,0.0,7.7373,0.0,6.4935,7.7735,6.2762,1.0
CY89A_Core_15_C02_S26_comb,7.7265,0.0,5.3311,3.1841,6.7112,8.3512,0.0,0.0,7.7286,5.997000000000001,0.0,8.4052,0.0,5.1469,5.1469,8.4185,6.3484,8.3878,8.6233,6.4068,1.0
CY89A_CD45_POS_10_G02_S266_comb,5.4181,7.5531,0.0,3.7447,0.0,0.0,5.402,4.7944,0.0,0.0,0.0,7.8108,0.0,0.0,0.0,0.0,0.0,0.0,7.3604,6.1343,1.0
CY89A_CD45_POS_6_H08_S188_comb,0.0,9.4835,0.0,9.5209,0.0,0.0,5.3699,6.7855,0.0,0.0,7.7631,6.8965,5.5459,0.0,0.0,0.0,0.0,0.0,8.485,6.6236,1.0
CY89A_CD45_POS_10_B06_S210_comb,8.3377,6.4389,7.6017,4.0115,0.0,1.8938,4.3989,5.7848,0.0,0.0,0.0,9.2017,0.0,0.0,0.0,0.0,0.0,0.0,5.3622,0.0,1.0
